,team,min,pts,fgm,fga,threepm,threepa,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,point_diff
1440,ATL,240,117,44,92,11,26,18,26,10,27,37,26,6,3,11,17,-14
1441,CHI,240,131,52,84,10,22,17,22,6,35,41,38,9,6,15,18,14
1442,LAC,240,91,33,81,11,28,14,17,9,40,49,17,5,4,16,12,9
1443,BOS,240,82,35,101,4,42,8,11,21,29,50,19,8,8,8,16,-9
1444,CHA,240,116,44,85,9,26,19,32,8,40,48,27,12,5,14,20,8
1445,IND,240,108,36,86,17,45,19,29,10,35,45,25,8,6,18,20,-8
1446,NYK,240,94,31,81,8,31,24,27,11,37,48,19,11,5,17,14,9
1447,DET,240,85,30,81,12,35,13,17,8,35,43,19,11,5,17,23,-9
1448,PHI,240,114,34,77,14,30,32,38,8,34,42,23,6,4,8,18,5
1449,TOR,240,109,38,87,15,41,18,22,9,34,43,24,7,5,10,24,-5
1450,GSW,240,86,30,72,10,32,16,31,8,35,43,20,8,2,17,20,-3
1451,DEN,240,89,34,83,8,33,13,20,13,31,44,24,10,5,16,19,3
1452,SAC,240,117,40,95,17,39,20,27,11,46,57,25,3,9,10,22,6
1453,OKC,240,111,35,90,11,33,30,36,8,37,45,16,6,6,9,21,-6
1454,NYK,240,96,37,90,16,40,6,16,15,39,54,20,5,4,16,20,8
1455,MIN,240,88,34,85,7,38,13,20,10,35,45,22,6,11,11,22,-8
1456,LAL,240,132,48,92,14,34,22,29,14,34,48,27,8,6,12,23,9
1457,HOU,240,123,44,83,16,35,19,25,4,26,30,24,10,7,14,20,-9
1458,NOP,240,108,36,80,16,36,20,26,8,36,44,24,3,8,13,16,4
1459,CLE,240,104,37,88,14,41,16,19,11,31,42,27,6,3,8,19,-4
1460,WAS,240,112,42,85,17,42,11,14,13,34,47,27,5,3,18,20,-7
1461,MIA,240,119,41,92,16,34,21,23,14,28,42,26,14,5,8,13,7
1462,ORL,240,110,38,83,12,39,22,26,7,30,37,24,7,4,13,25,-17
1463,MIL,240,127,47,85,17,37,16,22,7,33,40,31,4,3,13,20,17
1464,CHI,240,130,51,94,18,37,10,14,9,35,44,29,5,6,10,19,12
1465,ATL,240,118,40,89,15,34,23,26,11,34,45,22,3,5,10,14,-12
1466,CHA,240,123,47,88,18,41,11,14,7,32,39,33,13,4,16,18,24
1467,HOU,240,99,36,87,15,46,12,18,13,31,44,20,9,3,21,15,-24
1468,SAS,240,104,45,100,10,30,4,9,9,35,44,26,8,3,10,24,-6
1469,UTA,240,110,39,86,9,31,23,30,7,48,55,19,9,4,15,15,6
1470,LAC,240,108,37,97,14,37,20,27,17,28,45,25,7,4,12,17,-16
1471,BKN,240,124,50,88,13,34,11,16,7,40,47,31,7,8,15,25,16
1472,POR,240,117,35,82,12,40,35,42,8,25,33,19,4,5,11,28,-15
1473,DAL,240,132,48,84,12,33,24,33,10,31,41,38,6,4,13,31,15
1474,MEM,240,114,45,88,11,29,13,17,15,35,50,22,10,6,19,23,1
1475,PHX,240,113,41,90,11,31,20,23,10,25,35,25,11,2,11,16,-1
1476,BOS,240,103,33,89,16,47,21,28,15,38,53,23,8,10,14,16,-5
1477,MIN,240,108,40,90,14,34,14,19,11,42,53,30,7,5,14,17,5
1478,SAC,240,102,34,81,10,29,24,27,9,29,38,22,7,9,18,23,-25
1479,MEM,240,127,47,100,9,30,24,30,19,34,53,33,11,6,12,19,25
1480,ORL,240,83,31,72,10,32,11,17,8,35,43,17,6,4,19,19,-10
1481,MIA,240,93,36,89,10,34,11,18,20,31,51,28,7,1,14,19,10
1482,CLE,240,144,56,106,22,52,10,12,13,39,52,39,12,5,15,17,45
1483,TOR,240,99,37,89,9,36,16,23,11,32,43,24,11,3,21,13,-45
1484,DEN,240,103,39,95,15,41,10,11,10,38,48,29,7,4,14,20,3
1485,LAC,240,100,40,86,8,26,12,18,8,38,46,26,8,7,14,22,-3
1486,IND,240,105,41,94,8,30,15,21,14,31,45,23,9,5,9,16,-8
1487,CHI,240,113,43,76,11,23,16,22,2,38,40,17,5,6,15,20,8
1488,DET,240,109,38,98,8,32,25,34,14,28,42,16,10,5,14,30,-35
1489,SAS,240,144,51,91,13,27,29,37,9,43,52,39,6,5,19,28,35
1490,NOP,240,112,39,94,10,41,24,28,11,38,49,26,10,4,11,19,-5
1491,OKC,240,117,41,86,13,36,22,31,7,40,47,24,8,5,12,23,5
1492,PHI,240,117,43,86,12,31,19,22,10,40,50,25,6,8,13,23,21
1493,WAS,240,96,35,90,8,33,18,28,14,29,43,22,6,1,8,18,-21
1494,GSW,240,116,42,85,14,37,18,21,12,30,42,28,11,7,11,22,9
1495,PHX,240,107,40,83,11,30,16,16,9,28,37,20,5,2,13,17,-9
1496,BOS,240,113,38,89,17,45,20,24,11,33,44,24,9,8,14,23,-4
1497,MIL,240,117,43,91,12,33,19,27,15,33,48,24,7,6,13,20,4
1498,ATL,240,87,33,87,13,38,8,14,8,38,46,23,8,5,12,12,-14
1499,NYK,240,101,38,85,20,50,5,12,9,41,50,28,6,6,10,13,14
1500,UTA,240,120,40,90,12,36,28,37,13,36,49,24,9,6,14,24,4
1501,DAL,240,116,38,89,10,30,30,35,8,35,43,19,7,3,14,31,-4
1502,LAL,240,115,40,96,10,35,25,28,12,35,47,29,8,5,14,23,-7
1503,BKN,240,122,43,89,14,32,22,27,6,35,41,31,6,9,12,25,7
1504,SAS,240,138,46,95,18,39,28,33,12,38,50,33,7,5,6,21,28
1505,LAL,240,110,44,94,5,27,17,30,14,34,48,21,4,6,14,20,-28
1506,MEM,240,104,38,90,8,26,20,24,14,28,42,18,10,6,13,20,-9
1507,GSW,240,113,40,82,19,40,14,18,8,31,39,30,9,9,19,19,9
1508,CHA,240,115,39,94,16,47,21,24,12,38,50,28,10,8,11,21,8
1509,DEN,240,107,40,96,14,40,13,17,10,44,54,23,7,2,15,22,-8
1510,UTA,240,128,48,90,16,39,16,22,10,35,45,31,7,7,15,17,12
1511,MIN,240,116,45,101,17,45,9,12,15,29,44,29,7,4,14,19,-12
1512,OKC,240,101,37,96,11,41,16,21,11,33,44,17,6,5,13,10,-12
1513,PHX,240,113,45,93,15,39,8,13,11,41,52,26,9,8,14,22,12
1514,MIL,240,102,37,82,10,36,18,22,6,41,47,26,7,5,12,16,7
1515,DAL,240,95,35,86,12,45,13,17,8,35,43,25,6,2,11,21,-7
1516,DET,240,112,36,80,18,40,22,25,6,37,43,23,9,5,16,25,-3
1517,MIA,240,115,43,88,12,32,17,19,6,37,43,23,4,0,13,25,3
1518,WAS,240,124,42,75,16,37,24,32,5,33,38,30,4,6,11,18,7
1519,NYK,240,117,42,93,13,42,20,23,14,30,44,17,2,1,7,21,-7
1520,ATL,240,98,37,82,7,24,17,19,11,35,46,20,5,4,16,19,2
1521,PHI,240,96,33,80,6,27,24,26,8,30,38,20,8,7,8,13,-2
1522,NOP,240,110,37,86,13,30,23,26,12,34,46,21,4,2,10,13,6
1523,ORL,240,104,38,88,9,32,19,21,10,34,44,19,6,11,9,26,-6
1524,HOU,240,106,35,80,15,37,21,26,8,20,28,16,9,6,13,17,-12
1525,IND,240,118,46,88,13,38,13,19,15,32,47,27,6,6,15,21,12
1526,LAC,240,105,42,82,7,24,14,16,6,37,43,26,10,3,13,15,16
1527,SAC,240,89,34,85,12,38,9,12,7,33,40,24,7,5,19,15,-16
1528,MIL,240,126,45,103,17,46,19,21,14,34,48,25,8,2,7,24,20
1529,HOU,240,106,36,86,13,45,21,31,13,39,52,23,0,7,15,21,-20
1530,OKC,240,108,42,94,8,34,16,19,15,45,60,22,7,4,11,25,14
1531,DEN,240,94,33,84,13,44,15,26,4,35,39,21,7,5,11,18,-14
1532,CLE,240,101,36,92,9,38,20,24,15,38,53,17,8,3,16,15,-10
1533,BOS,240,111,43,92,11,30,14,18,12,36,48,24,12,5,13,24,10
1534,ATL,240,98,32,80,12,31,22,29,13,36,49,21,4,8,14,19,-6
1535,ORL,240,104,38,85,11,37,17,23,8,32,40,27,11,5,10,24,6
1536,PHX,240,108,41,93,12,41,14,15,8,45,53,29,11,4,16,18,18
1537,LAL,240,90,34,87,7,35,15,23,6,41,47,14,9,3,15,18,-18
1538,MIN,240,102,36,79,13,40,17,20,9,30,39,26,4,5,17,22,-12
1539,DAL,240,114,42,86,11,34,19,23,10,34,44,30,11,3,11,22,12
1540,POR,240,97,35,78,13,34,14,19,7,24,31,18,12,4,11,17,-14
1541,NOP,240,111,42,80,12,33,15,18,8,36,44,27,5,3,16,19,14
1542,DET,240,91,34,94,8,33,15,19,10,38,48,22,9,4,14,18,-14
1543,NYK,240,105,40,90,11,33,14,19,13,39,52,22,5,7,13,19,14
1544,IND,240,96,31,87,11,31,23,28,11,31,42,22,6,3,12,13,-29
1545,MIA,240,125,47,95,22,49,9,11,15,38,53,30,5,5,11,21,29
1546,GSW,240,113,46,88,15,37,6,9,10,32,42,28,12,9,16,18,15
1547,SAC,240,98,37,83,13,32,11,16,6,31,37,23,10,3,21,9,-15
1548,CHA,240,102,39,101,15,43,9,9,11,40,51,27,7,4,13,25,-10
1549,UTA,240,112,34,96,16,53,28,37,22,46,68,21,4,6,17,14,10
1550,LAC,240,92,34,87,9,32,15,20,9,34,43,18,6,5,15,15,-24
1551,SAS,240,116,50,114,12,37,4,6,23,43,66,37,11,4,12,19,24
1552,MEM,240,99,39,101,11,32,10,13,17,34,51,24,9,2,12,21,-3
1553,OKC,240,102,36,84,11,38,19,28,9,38,47,24,7,7,14,17,3
1554,HOU,240,118,44,78,12,33,18,24,7,28,35,27,4,4,14,17,-15
1555,CHI,240,133,47,88,16,35,23,24,9,25,34,33,7,5,8,23,15
1556,PHI,240,108,36,72,10,25,26,31,2,32,34,20,11,7,17,23,5
1557,BOS,240,103,38,82,7,27,20,25,11,31,42,16,9,5,18,23,-5
1558,MIN,240,111,36,77,15,34,24,31,6,31,37,26,6,3,9,22,6
1559,DAL,240,105,36,82,12,41,21,22,7,34,41,27,5,2,12,25,-6
1560,CHI,240,115,40,93,10,30,25,31,16,27,43,20,10,3,10,17,5
1561,LAL,240,110,42,82,12,34,14,22,9,37,46,25,6,8,20,25,-5
1562,PHX,240,137,54,95,20,41,9,13,10,47,57,35,5,8,18,21,31
1563,CHA,240,106,36,100,10,45,24,28,13,30,43,26,12,6,9,12,-31
1564,DET,240,100,35,75,8,32,22,30,6,41,47,24,4,2,15,28,10
1565,MIA,240,90,28,74,13,43,21,33,8,31,39,23,4,3,13,27,-10
1566,MEM,240,100,35,91,9,34,21,25,10,23,33,22,13,5,8,22,-5
1567,POR,240,105,35,74,11,32,24,28,9,42,51,17,4,9,25,18,5
1568,SAS,240,114,45,91,12,25,12,13,13,31,44,24,7,8,14,12,-7
1569,SAC,240,121,46,91,14,25,15,18,11,29,40,23,11,3,12,19,7
1570,HOU,240,116,46,93,14,38,10,17,13,34,47,27,15,5,19,18,9
1571,DET,240,107,43,93,10,36,11,16,15,27,42,29,8,6,21,24,-9
1572,ORL,240,100,39,94,10,31,12,13,12,38,50,20,6,4,16,14,7
1573,BKN,240,93,39,102,9,46,6,8,16,35,51,24,8,8,16,14,-7
1574,WAS,240,109,42,94,9,31,16,20,11,36,47,27,7,4,9,23,6
1575,UTA,240,103,35,81,14,44,19,30,8,38,46,17,5,6,16,23,-6
1576,CLE,240,119,45,90,16,45,13,14,9,37,46,36,11,3,15,13,29
1577,MIL,240,90,35,89,12,38,8,11,13,31,44,18,8,4,17,15,-29
1578,OKC,240,104,43,92,12,31,6,10,17,38,55,23,4,4,16,18,1
1579,LAC,240,103,37,83,16,39,13,19,7,32,39,26,11,3,13,16,-1
1580,GSW,240,100,37,79,11,36,15,21,11,36,47,26,5,5,20,21,-19
1581,TOR,240,119,45,90,14,38,15,23,12,29,41,26,13,3,11,21,19
1582,NYK,240,107,35,80,13,36,24,30,8,34,42,18,8,6,14,21,-7
1583,BOS,240,114,42,89,17,45,13,17,12,33,45,23,6,3,13,20,7
1584,MIN,240,110,41,98,12,44,16,24,15,46,61,23,13,6,15,25,18
1585,LAL,240,92,30,78,12,43,20,29,1,35,36,26,6,7,18,22,-18
1586,MIL,265,112,45,104,14,47,8,10,12,32,44,16,12,5,13,19,-4
1587,NOP,265,116,42,89,13,37,19,30,13,44,57,34,10,3,20,13,4
1588,GSW,240,111,39,90,16,46,17,21,12,33,45,27,9,8,14,25,4
1589,BOS,240,107,36,82,15,41,20,29,11,34,45,20,5,2,16,19,-4
1590,SAC,240,105,36,88,13,35,20,26,10,35,45,21,5,6,18,20,-19
1591,MEM,240,124,45,97,13,24,21,27,12,38,50,25,11,3,13,21,19
1592,CHA,240,116,44,92,13,37,15,18,10,28,38,29,8,4,13,19,-9
1593,POR,240,125,44,85,21,47,16,18,7,34,41,27,7,6,17,20,9
1594,UTA,240,126,46,93,13,37,21,26,13,37,50,26,5,6,13,18,-2
1595,SAS,240,128,50,100,15,41,13,18,11,32,43,27,8,4,7,18,2
1596,ATL,240,115,41,88,7,24,26,34,10,27,37,22,6,3,15,17,-18
1597,DEN,240,133,50,86,17,38,16,18,4,34,38,35,9,7,17,22,18
1598,MIA,240,115,41,82,19,35,14,19,14,32,46,25,5,5,17,14,10
1599,ORL,240,105,43,89,11,32,8,10,9,27,36,23,10,5,11,19,-10
1600,PHX,240,118,42,79,9,29,25,26,9,38,47,25,9,2,20,23,20
1601,WAS,240,98,40,82,6,21,12,19,6,26,32,22,11,3,16,21,-20
1602,NYK,240,116,39,83,17,36,21,25,15,25,40,25,8,6,12,26,13
1603,HOU,240,103,34,68,11,32,24,30,5,24,29,29,4,4,19,25,-13
1604,PHI,240,105,39,89,10,34,17,20,5,33,38,19,10,4,9,22,-9
1605,BKN,240,114,44,89,11,23,15,16,10,38,48,21,4,3,15,15,9
1606,IND,240,122,45,91,7,32,25,28,8,33,41,26,6,7,9,21,9
1607,DET,240,113,40,81,7,25,26,30,6,31,37,20,6,4,12,23,-9
1608,POR,240,103,31,82,15,38,26,28,5,33,38,18,9,6,15,21,-10
1609,MEM,240,113,39,82,11,32,24,30,11,42,53,22,10,5,16,21,10
1610,LAC,240,103,40,85,10,30,13,20,8,34,42,24,6,5,16,22,-21
1611,UTA,240,124,47,89,15,37,15,20,8,36,44,26,11,4,10,18,21
1612,SAC,240,119,45,82,8,26,21,29,6,33,39,25,7,6,11,21,14
1613,WAS,240,105,42,89,5,24,16,21,7,32,39,20,8,3,11,22,-14
1614,MIN,240,124,45,88,23,48,11,16,6,33,39,24,10,5,12,23,17
1615,DEN,240,107,38,84,14,39,17,23,9,33,42,33,5,3,18,15,-17
1616,CHA,240,131,51,86,18,34,11,16,9,39,48,34,3,4,13,16,16
1617,SAS,240,115,39,90,12,37,25,25,11,27,38,27,5,3,8,14,-16
1618,OKC,240,110,39,93,13,35,19,19,8,34,42,22,8,4,8,25,-3
1619,NOP,240,113,39,80,11,28,24,36,10,39,49,23,6,3,12,19,3
1620,LAL,265,107,39,90,15,39,14,18,4,42,46,24,8,2,14,20,3
1621,DAL,265,104,39,98,12,44,14,17,8,43,51,22,4,3,11,21,-3
1622,IND,240,99,39,83,11,38,10,11,11,34,45,24,6,6,19,16,-15
1623,MIL,240,114,44,90,14,29,12,15,10,28,38,25,10,3,9,11,15
1624,MIA,240,101,35,78,18,44,13,17,9,35,44,25,5,3,18,18,5
1625,PHI,240,96,35,79,12,37,14,17,4,31,35,26,9,5,11,19,-5
1626,ORL,240,99,35,90,10,35,19,21,12,34,46,25,4,2,17,17,-12
1627,ATL,240,111,42,85,11,31,16,16,6,34,40,25,11,5,13,16,12
1628,CLE,240,124,45,80,18,40,16,24,9,35,44,26,6,5,17,25,35
1629,HOU,240,89,30,78,5,29,24,35,10,31,41,20,13,1,17,21,-35
1630,PHX,265,111,44,93,11,31,12,15,8,41,49,30,7,0,14,24,4
1631,POR,265,107,40,96,13,41,14,22,12,36,48,23,7,3,14,18,-4
1632,TOR,265,129,48,105,18,52,15,19,13,28,41,26,6,6,12,21,-2
1633,BKN,265,131,50,103,14,39,17,23,19,41,60,28,7,5,18,20,2
1634,GSW,240,105,35,77,15,40,20,27,7,42,49,28,3,6,12,22,9
1635,NYK,240,96,30,83,16,42,20,22,4,31,35,18,6,6,9,21,-9
1636,HOU,240,132,46,96,19,46,21,27,12,33,45,27,8,5,11,24,6
1637,ATL,240,126,42,85,15,39,27,31,8,32,40,20,9,6,12,26,-6
1638,MEM,240,126,47,89,14,34,18,23,11,39,50,29,12,6,11,20,35
1639,PHI,240,91,37,83,4,22,13,19,5,33,38,22,5,10,15,19,-35
1640,BOS,240,117,43,86,20,47,11,13,7,33,40,31,6,5,13,15,14
1641,MIL,240,103,40,90,11,36,12,15,11,34,45,22,8,3,14,14,-14
1642,GSW,240,102,42,84,8,30,10,14,9,38,47,21,6,6,18,25,2
1643,IND,240,100,35,87,7,30,23,31,13,29,42,16,11,5,10,18,-2
1644,CLE,240,105,36,81,16,36,17,18,8,34,42,24,6,1,14,16,11
1645,MIA,240,94,38,85,13,40,5,9,11,28,39,26,4,4,16,15,-11
1646,TOR,240,124,53,98,11,31,7,10,8,38,46,28,10,8,10,19,23
1647,SAC,240,101,38,94,11,34,14,21,19,34,53,21,5,4,17,16,-23
1648,PHX,240,95,36,96,7,29,16,19,13,28,41,22,10,3,11,23,-16
1649,LAC,240,111,43,78,9,21,16,23,8,37,45,24,5,7,17,20,16
1650,DEN,240,113,37,79,10,32,29,33,4,45,49,26,8,2,13,19,6
1651,WAS,240,107,41,90,12,34,13,21,6,35,41,25,7,5,10,26,-6
1652,DAL,240,120,43,83,19,41,15,17,14,36,50,28,4,8,13,19,24
1653,CHA,240,96,34,86,13,37,15,24,18,20,38,22,8,2,10,18,-24
1654,LAL,240,106,41,84,13,28,11,17,6,38,44,24,12,11,14,17,12
1655,ORL,240,94,33,88,13,38,15,19,14,33,47,17,6,4,19,13,-12
1656,MIN,240,116,38,85,14,36,26,32,10,32,42,23,9,2,17,22,5
1657,POR,240,111,37,81,18,48,19,28,12,33,45,25,9,8,19,25,-5
1658,SAS,240,112,45,91,7,25,15,20,15,40,55,31,11,5,14,19,15
1659,NOP,240,97,40,94,8,29,9,15,11,31,42,24,8,4,14,17,-15
1660,DAL,240,103,38,90,9,33,18,23,10,44,54,25,5,5,9,18,19
1661,OKC,240,84,30,80,13,37,11,16,3,36,39,19,3,7,11,25,-19
1662,BKN,240,116,41,87,11,28,23,25,8,35,43,28,8,6,18,20,12
1663,DET,240,104,39,92,14,37,12,18,8,32,40,24,11,5,21,22,-12
1664,MIL,240,112,42,88,14,41,14,17,12,34,46,27,11,1,15,12,15
1665,NYK,240,97,35,82,17,49,10,13,8,29,37,27,12,2,17,16,-15
1666,GSW,240,93,34,85,12,48,13,18,10,32,42,21,5,5,13,22,-9
1667,PHI,240,102,35,76,9,27,23,26,5,39,44,19,7,5,13,16,9
1668,DEN,240,127,47,93,20,43,13,14,10,31,41,33,9,8,12,25,15
1669,SAS,240,112,41,89,10,27,20,29,14,31,45,28,4,4,17,18,-15
1670,ORL,240,104,35,80,12,33,22,24,10,35,45,21,4,5,11,11,-2
1671,LAC,240,106,42,92,18,36,4,6,12,33,45,27,7,1,8,17,2
1672,HOU,240,106,38,77,11,33,19,29,12,28,40,25,5,6,16,25,-7
1673,MEM,240,113,40,80,11,29,22,36,9,29,38,22,10,3,11,24,7
1674,CLE,240,117,41,88,12,31,23,28,7,40,47,27,13,6,14,24,14
1675,SAC,240,103,41,93,7,28,14,22,11,37,48,19,8,6,17,21,-14
1676,MIA,240,118,46,93,19,43,7,9,12,38,50,37,8,6,10,21,26
1677,CHI,240,92,31,83,17,40,13,20,7,27,34,22,5,3,16,15,-26
1678,UTA,240,123,48,93,13,39,14,17,12,37,49,28,5,5,9,14,25
1679,WAS,240,98,41,89,8,25,8,14,9,30,39,17,3,3,13,15,-25
1680,DAL,240,93,39,84,4,29,11,12,12,25,37,18,7,2,14,18,-13
1681,IND,240,106,41,87,13,36,11,12,13,31,44,28,7,3,13,19,13
1682,NOP,240,109,41,95,13,37,14,16,15,45,60,29,6,4,16,16,16
1683,DET,240,93,35,90,12,37,11,12,7,31,38,22,7,6,13,15,-16
1684,BOS,240,90,35,93,4,26,16,24,15,31,46,13,7,6,13,17,-21
1685,PHX,240,111,43,96,14,38,11,11,14,39,53,25,4,9,12,21,21
1686,HOU,240,114,42,89,19,46,11,20,12,28,40,30,9,4,16,28,-9
1687,MIL,240,123,42,83,15,39,24,32,13,35,48,19,11,8,15,21,9
1688,CLE,240,123,46,85,13,33,18,22,6,41,47,34,8,7,17,23,17
1689,MIN,240,106,36,92,11,39,23,28,10,30,40,24,9,5,14,19,-17
1690,OKC,240,95,38,96,10,44,9,14,19,32,51,21,9,3,15,17,-21
1691,LAL,240,116,41,87,19,42,15,20,12,35,47,23,12,3,16,14,21
1692,BKN,240,113,46,93,6,23,15,16,9,32,41,26,9,7,14,22,8
1693,ATL,240,105,37,94,11,34,20,24,16,33,49,21,10,3,15,19,-8
1694,NYK,240,87,29,81,9,34,20,24,14,41,55,18,4,2,15,17,-3
1695,TOR,240,90,30,87,12,35,18,23,12,36,48,21,9,7,8,19,3
1696,CHA,240,124,48,87,14,35,14,20,11,28,39,29,9,8,16,20,1
1697,SAC,240,123,48,101,14,41,13,17,20,28,48,22,11,4,14,20,-1
1698,SAS,240,123,46,88,15,35,16,22,14,40,54,32,5,7,14,21,12
1699,DEN,240,111,42,94,15,39,12,13,5,28,33,29,7,5,9,21,-12
1700,MEM,240,108,41,94,14,42,12,18,14,33,47,28,18,5,13,14,13
1701,LAL,240,95,36,78,12,30,11,17,7,38,45,26,8,6,22,15,-13
1702,UTA,240,118,43,91,15,40,17,24,16,36,52,22,7,5,12,14,22
1703,PHI,240,96,38,88,6,33,14,15,6,28,34,17,9,4,12,20,-22
1704,LAC,240,114,40,85,14,32,20,22,9,29,38,20,13,7,20,18,3
1705,BOS,240,111,41,86,10,32,19,21,14,33,47,26,11,3,23,21,-3
1706,ORL,240,130,48,97,16,34,18,23,17,26,43,29,2,5,13,18,-12
1707,SAC,240,142,53,97,15,34,21,25,12,31,43,24,8,7,8,22,12
1708,NOP,265,114,47,90,11,30,9,12,10,36,46,32,8,5,25,22,-6
1709,DEN,265,120,45,88,9,32,21,27,5,28,33,28,12,4,12,19,6
1710,MEM,240,96,36,90,9,31,15,25,12,28,40,23,14,3,13,23,-8
1711,DAL,240,104,37,77,12,33,18,23,10,37,47,24,5,6,19,21,8
1712,HOU,240,114,40,81,14,41,20,29,9,29,38,23,9,9,14,23,10
1713,BKN,240,104,35,89,8,33,26,31,14,30,44,18,7,3,13,23,-10
1714,MIN,240,104,38,95,17,47,11,17,9,28,37,19,9,3,16,17,-32
1715,UTA,240,136,50,88,25,54,11,15,6,42,48,26,6,4,15,20,32
1716,MIA,240,113,40,77,22,47,11,12,6,36,42,32,6,6,22,23,9
1717,MIL,240,104,36,85,12,39,20,27,12,29,41,18,11,4,19,20,-9
1718,OKC,240,110,38,84,17,40,17,20,7,33,40,28,12,3,14,18,1
1719,TOR,240,109,42,93,15,41,10,15,13,33,46,27,6,5,13,19,-1
1720,WAS,265,119,42,88,12,32,23,28,13,32,45,27,6,8,17,21,3
1721,DET,265,116,37,79,13,24,29,35,7,30,37,22,9,4,16,26,-3
1722,PHI,240,110,36,75,13,34,25,30,8,28,36,23,6,4,17,21,4
1723,CHA,240,106,39,80,10,29,18,21,8,27,35,22,7,4,19,24,-4
1724,CLE,240,115,44,80,13,28,14,16,5,37,42,28,10,8,16,22,23
1725,CHI,240,92,35,84,7,26,15,21,11,26,37,21,6,3,18,17,-23
1726,IND,240,122,46,86,10,27,20,25,9,33,42,27,8,4,11,19,20
1727,NYK,240,102,36,86,9,30,21,23,11,25,36,17,6,8,13,20,-20
1728,GSW,240,104,33,83,14,46,24,31,10,37,47,22,9,3,16,19,10
1729,POR,240,94,33,80,8,30,20,28,7,35,42,24,5,3,16,24,-10
1730,BOS,240,102,36,82,10,33,20,29,7,27,34,27,8,4,13,16,-15
1731,LAL,240,117,48,93,8,27,13,17,13,38,51,25,7,4,16,21,15
1732,NYK,240,121,43,91,18,38,17,19,17,35,52,22,7,5,11,19,12
1733,SAS,240,109,41,92,12,31,15,20,13,30,43,30,5,4,10,18,-12
1734,BKN,240,102,42,83,8,26,10,13,8,42,50,28,3,4,12,22,3
1735,DAL,240,99,36,90,9,46,18,22,10,29,39,21,6,2,4,15,-3
1736,CHI,240,109,41,91,13,35,14,20,13,42,55,25,4,7,11,15,12
1737,DEN,240,97,38,96,11,32,10,15,11,39,50,30,5,2,11,17,-12
1738,ATL,240,121,40,90,25,49,16,19,11,38,49,31,5,8,12,20,11
1739,MIN,240,110,39,98,17,40,15,19,16,34,50,22,9,5,8,17,-11
1740,MIA,240,90,35,76,6,22,14,17,7,29,36,26,11,6,23,19,-15
1741,MEM,240,105,38,89,13,33,16,21,16,31,47,26,11,6,19,18,15
1742,CHA,265,124,48,107,16,46,12,17,13,29,42,31,6,6,8,18,-3
1743,PHI,265,127,46,87,15,36,20,27,8,41,49,28,6,9,15,19,3
1744,OKC,240,114,41,82,9,25,23,30,6,34,40,22,10,11,11,13,11
1745,DET,240,103,41,99,16,41,5,6,16,36,52,21,8,7,17,26,-11
1746,IND,240,116,43,82,9,23,21,22,13,27,40,25,10,10,16,20,6
1747,WAS,240,110,43,81,7,15,17,21,9,21,30,25,11,2,12,19,-6
1748,ORL,240,95,33,76,11,38,18,22,5,33,38,18,10,4,23,20,-31
1749,GSW,240,126,43,87,20,40,20,29,7,36,43,28,15,2,15,19,31
1750,POR,240,90,35,79,5,22,15,20,7,38,45,16,6,6,18,19,-12
1751,LAC,240,102,41,92,11,36,9,14,7,30,37,18,8,7,13,21,12
1752,PHX,240,108,43,94,10,29,12,18,15,34,49,27,6,4,17,20,4
1753,SAS,240,104,40,93,11,29,13,19,9,32,41,31,12,6,15,18,-4
1754,CLE,240,104,35,90,15,46,19,20,7,32,39,27,8,4,10,17,-8
1755,MIL,240,112,40,86,13,32,19,24,8,45,53,21,7,5,17,20,8
1756,HOU,240,118,39,79,17,40,23,29,11,29,40,24,3,3,14,23,10
1757,NOP,240,108,40,94,10,38,18,25,22,28,50,19,9,9,8,26,-10
1758,ATL,240,127,48,93,17,37,14,18,10,35,45,29,4,3,11,19,-3
1759,CHA,240,130,46,86,17,37,21,28,7,32,39,21,9,3,6,18,3
1760,TOR,240,102,38,85,8,23,18,24,10,37,47,22,3,1,8,24,12
1761,WAS,240,90,30,73,8,25,22,29,6,37,43,20,4,5,10,22,-12
1762,CLE,240,108,42,91,14,38,10,13,15,30,45,20,12,5,14,8,-1
1763,UTA,240,109,40,90,20,48,9,10,14,32,46,24,8,5,17,14,1
1764,SAC,240,104,36,86,12,34,20,25,11,40,51,19,8,8,17,25,5
1765,LAC,240,99,34,89,13,34,18,27,9,38,47,23,7,3,18,24,-5
1766,MEM,240,97,37,76,9,26,14,24,10,42,52,20,10,5,23,23,7
1767,DAL,240,90,31,92,15,43,13,19,14,28,42,19,10,1,15,21,-7
1768,GSW,240,107,40,90,13,39,14,21,11,34,45,26,6,2,13,18,-5
1769,SAS,240,112,42,88,12,35,16,19,11,34,45,24,10,4,12,17,5
1770,MIL,240,124,44,98,18,50,18,20,19,38,57,32,3,6,14,22,22
1771,MIA,240,102,34,84,17,43,17,24,9,30,39,29,6,5,15,17,-22
1772,BKN,240,107,46,111,8,25,7,9,15,40,55,28,8,6,7,19,-4
1773,CHI,240,111,41,86,10,31,19,27,7,40,47,22,4,10,9,12,4
1774,BOS,240,145,49,87,21,37,26,29,12,34,46,26,5,7,12,21,28
1775,POR,240,117,42,89,8,29,25,32,9,23,32,22,7,2,9,21,-28
